Lat,Lon,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14
-87.728057,41.972115,53,,,,,,,,,,,,,
-87.728456,41.975459,92,,,,,,,,,,,,,
-87.72811,41.975383,53,,,,,,,,,,,,,
-87.727321,42.055518,205,,,,,,,,,,,,,
-87.727536,42.064417,201,206,,,,,,,,,,,,
-87.727129,42.06467,201,206,,,,,,,,,,,,
-87.728585,41.734808,87,,,,,,,,,,,,,
-87.727565,41.74951,79,,,,,,,,,,,,,
-87.725477,41.793127,55,,,,,,,,,,,,,
-87.7244,41.800245,53A,,,,,,,,,,,,,
-87.724587,41.836809,53A,82,,,,,,,,,,,,
-87.724479,41.844422,53,,,,,,,,,,,,,
-87.724934,41.860905,53,,,,,,,,,,,,,
-87.727721,41.866075,12,,,,,,,,,,,,,
-87.725419,41.869906,53,,,,,,,,,,,,,
-87.72531,41.872928,53,,,,,,,,,,,,,
-87.725642,41.87717,53,,,,,,,,,,,,,
-87.725844,41.883445,53,,,,,,,,,,,,,
-87.726244,41.89732,53,,,,,,,,,,,,,
-87.723898,41.902803,70,,,,,,,,,,,,,
-87.726575,41.908173,53,,,,,,,,,,,,,
-87.726305,41.911622,53,,,,,,,,,,,,,
-87.726634,41.916989,53,,,,,,,,,,,,,
-87.726514,41.918867,53,,,,,,,,,,,,,
-87.726653,41.922892,53,,,,,,,,,,,,,
-87.727131,41.933752,53,,,,,,,,,,,,,
-87.72677,41.931865,76,,,,,,,,,,,,,
-87.723984,41.939062,77,,,,,,,,,,,,,
-87.724828,41.946467,152,,,,,,,,,,,,,
-87.725503,41.968366,81,,,,,,,,,,,,,
-87.724499,41.975583,92,,,,,,,,,,,,,
-87.723501,42.026198,97,,,,,,,,,,,,,
-87.725468,42.0647,201,206,,,,,,,,,,,,
-87.724449,42.06453,201,206,,,,,,,,,,,,
-87.721187,41.71327,53A,,,,,,,,,,,,,
-87.721106,41.720776,53A,,,,,,,,,,,,,
-87.721424,41.726121,53A,,,,,,,,,,,,,
-87.721388,41.732586,53A,,,,,,,,,,,,,
-87.7213,41.734558,53A,,,,,,,,,,,,,
-87.72128,41.736596,53A,,,,,,,,,,,,,
-87.724526,41.749568,79,,,,,,,,,,,,,
-87.722179,41.752794,53A,,,,,,,,,,,,,
-87.72241,41.778598,63,,,,,,,,,,,,,
-87.722919,41.782372,53A,,,,,,,,,,,,,
-87.720345,41.804293,62,,,,,,,,,,,,,
-87.723373,41.80593,53A,,,,,,,,,,,,,
-87.723964,41.825055,53A,,,,,,,,,,,,,
-87.721949,41.836831,82,,,,,,,,,,,,,
-87.719915,41.858866,18,,,,,,,,,,,,,
-87.722659,41.866285,12,,,,,,,,,,,,,
-87.719565,41.873457,7,,,,,,,,,,,,,
-87.721319,41.902796,70,,,,,,,,,,,,,
-87.721735,41.917114,73,,,,,,,,,,,,,
-87.71953,41.924444,74,,,,,,,,,,,,,
-87.721814,41.937943,56,,,,,,,,,,,,,
-87.722636,41.946354,152,,,,,,,,,,,,,
-87.722789,41.953655,80,,,,,,,,,,,,,
-87.72132,41.953845,80,,,,,,,,,,,,,
-87.717844,42.064356,201,206,,,,,,,,,,,,
-87.720255,41.692987,53A,,,,,,,,,,,,,
-87.720193,41.691114,53A,,,,,,,,,,,,,
-87.720512,41.698509,53A,,,,,,,,,,,,,
-87.720685,41.702077,53A,,,,,,,,,,,,,
-87.72073,41.707473,53A,103,,,,,,,,,,,,
-87.719107,41.734787,87,,,,,,,,,,,,,
-87.718628,41.805103,62,,,,,,,,,,,,,
-87.717302,41.844441,82,,,,,,,,,,,,,
-87.717762,41.858886,18,,,,,,,,,,,,,
-87.715482,41.862299,82,,,,,,,,,,,,,
-87.717905,41.87453,7,126,,,,,,,,,,,,
-87.718915,41.895511,66,,,,,,,,,,,,,
-87.715319,41.901818,65,,,,,,,,,,,,,
-87.716555,41.910059,72,,,,,,,,,,,,,
-87.71505,41.91736,73,,,,,,,,,,,,,
-87.717277,41.931843,76,,,,,,,,,,,,,
-87.716988,41.931932,76,,,,,,,,,,,,,
-87.714825,41.931874,76,,,,,,,,,,,,,
-87.717267,41.939276,77,,,,,,,,,,,,,
-87.71524,41.953917,80,,,,,,,,,,,,,
-87.715403,41.961159,78,,,,,,,,,,,,,
-87.716814,41.684079,52A,,,,,,,,,,,,,
-87.714975,41.684103,52A,,,,,,,,,,,,,
-87.716034,41.73484,87,,,,,,,,,,,,,
-87.712719,41.786167,59,,,,,,,,,,,,,
-87.712598,41.786029,59,,,,,,,,,,,,,
-87.716035,41.793397,55,,,,,,,,,,,,,
-87.712557,41.808871,62,,,,,,,,,,,,,
-87.714507,41.836968,82,,,,,,,,,,,,,
-87.715254,41.851747,21,,,,,,,,,,,,,
-87.715058,41.858869,82,,,,,,,,,,,,,
-87.713081,41.866258,12,,,,,,,,,,,,,
-87.713327,41.873541,7,,,,,,,,,,,,,
-87.711768,41.902908,82,,,,,,,,,,,,,
-87.711724,41.902736,70,,,,,,,,,,,,,
-87.711714,41.906338,82,,,,,,,,,,,,,
-87.711991,41.917182,82,,,,,,,,,,,,,
-87.711868,41.924786,74,,,,,,,,,,,,,
-87.712289,41.928389,82,,,,,,,,,,,,,
-87.712434,41.934084,82,,,,,,,,,,,,,
-87.712619,41.946462,82,,,,,,,,,,,,,
-87.713007,41.953995,82,,,,,,,,,,,,,
-87.71294,41.957414,82,,,,,,,,,,,,,
-87.713198,41.968483,81,,,,,,,,,,,,,
-87.710796,41.968484,81,,,,,,,,,,,,,
-87.713555,41.972799,82,93,,,,,,,,,,,,
-87.713406,41.97397,82,,,,,,,,,,,,,
-87.713369,41.972639,82,,,,,,,,,,,,,
-87.713668,41.977605,82,92,,,,,,,,,,,,
-87.711018,42.018948,11,,,,,,,,,,,,,
-87.711334,42.026453,97,,,,,,,,,,,,,
-87.710801,42.064377,201,206,,,,,,,,,,,,
-87.711683,41.749768,79,,,,,,,,,,,,,
-87.710153,41.764355,67,,,,,,,,,,,,,
-87.710802,41.786079,59,,,,,,,,,,,,,
-87.708759,41.808113,47,,,,,,,,,,,,,
-87.709174,41.811169,62,,,,,,,,,,,,,
-87.708726,41.811229,62,,,,,,,,,,,,,
-87.710018,41.844389,60,,,,,,,,,,,,,
-87.707581,41.844422,60,,,,,,,,,,,,,
-87.707727,41.859146,18,,,,,,,,,,,,,
-87.710409,41.864429,82,,,,,,,,,,,,,
-87.71027,41.866418,12,,,,,,,,,,,,,
-87.708461,41.873602,7,,,,,,,,,,,,,
-87.711039,41.879382,82,,,,,,,,,,,,,
-87.708572,41.880992,20,,,,,,,,,,,,,
-87.711023,41.890304,82,,,,,,,,,,,,,
-87.710396,41.899873,65,,,,,,,,,,,,,
-87.709037,41.902881,70,,,,,,,,,,,,,
-87.70796,41.929529,56,,,,,,,,,,,,,
-87.707799,41.929898,76,,,,,,,,,,,,,
-87.707671,41.929111,56,,,,,,,,,,,,,
-87.708591,41.975614,93,,,,,,,,,,,,,
-87.708838,41.99116,11,,,,,,,,,,,,,
-87.707296,41.990508,84,,,,,,,,,,,,,
-87.707162,41.990135,11,,,,,,,,,,,,,
-87.706879,41.990236,11,,,,,,,,,,,,,
-87.709529,41.997789,155,,,,,,,,,,,,,
-87.709257,41.997577,11,,,,,,,,,,,,,
-87.70919,41.997459,155,,,,,,,,,,,,,
-87.707033,41.997297,155,,,,,,,,,,,,,
-87.7068,41.997463,155,,,,,,,,,,,,,
-87.709289,42.001252,11,,,,,,,,,,,,,
-87.70919,42.005452,11,,,,,,,,,,,,,
-87.708055,41.691509,112,,,,,,,,,,,,,
-87.707686,41.735241,87,,,,,,,,,,,,,
-87.707083,41.749838,79,,,,,,,,,,,,,
-87.705856,41.79353,55,,,,,,,,,,,,,
-87.703741,41.79706,52,52A,,,,,,,,,,,,
-87.703866,41.800915,52,52A,,,,,,,,,,,,
-87.704539,41.804865,47,,,,,,,,,,,,,
-87.704105,41.808048,47,,,,,,,,,,,,,
-87.704349,41.815523,52,,,,,,,,,,,,,
-87.704356,41.813903,62,,,,,,,,,,,,,
-87.704057,41.814325,62,,,,,,,,,,,,,
-87.704639,41.822522,39,,,,,,,,,,,,,
-87.704551,41.820891,52,,,,,,,,,,,,,
-87.704232,41.822646,39,,,,,,,,,,,,,
-87.705221,41.844565,60,,,,,,,,,,,,,
-87.704905,41.842606,52,,,,,,,,,,,,,
-87.704955,41.844682,52,,,,,,,,,,,,,
-87.705443,41.861232,52,,,,,,,,,,,,,
-87.705403,41.866501,12,,,,,,,,,,,,,
-87.705893,41.871041,52,,,,,,,,,,,,,
-87.705875,41.869892,52,,,,,,,,,,,,,
-87.703292,41.873823,7,,,,,,,,,,,,,
-87.706101,41.877234,52,,,,,,,,,,,,,
-87.705981,41.878642,52,,,,,,,,,,,,,
-87.703323,41.877288,126,,,,,,,,,,,,,
-87.706075,41.882708,52,,,,,,,,,,,,,
-87.704746,41.92468,74,,,,,,,,,,,,,
-87.705568,41.928021,56,,,,,,,,,,,,,
-87.705202,41.946695,152,,,,,,,,,,,,,
-87.702829,41.946715,152,,,,,,,,,,,,,
-87.70437,41.990342,84,,,,,,,,,,,,,
-87.70339,42.052053,205,,,,,,,,,,,,,
-87.700973,41.693481,52A,,,,,,,,,,,,,
-87.702072,41.720935,52A,,,,,,,,,,,,,
-87.701919,41.729797,52A,,,,,,,,,,,,,
-87.702034,41.734914,52A,,,,,,,,,,,,,
-87.701953,41.737089,52A,,,,,,,,,,,,,
-87.702315,41.744409,52A,,,,,,,,,,,,,
-87.703062,41.771763,52A,,,,,,,,,,,,,
-87.702839,41.771562,52A,,,,,,,,,,,,,
-87.703174,41.786322,59,,,,,,,,,,,,,
-87.7008,41.786361,59,,,,,,,,,,,,,
-87.703609,41.800901,51,,,,,,,,,,,,,
-87.701405,41.808223,47,,,,,,,,,,,,,
-87.701837,41.822695,39,,,,,,,,,,,,,
-87.702205,41.828179,35,,,,,,,,,,,,,
-87.699546,41.827316,35,,,,,,,,,,,,,
-87.702802,41.859,18,,,,,,,,,,,,,
-87.701613,41.859438,18,,,,,,,,,,,,,
-87.699117,41.89556,52,66,,,,,,,,,,,,
-87.699461,41.902842,70,,,,,,,,,,,,,
-87.698926,41.910095,72,,,,,,,,,,,,,
-87.701399,41.91751,73,,,,,,,,,,,,,
-87.702422,41.924702,74,,,,,,,,,,,,,
-87.700865,41.924873,74,,,,,,,,,,,,,
-87.69996,41.924702,74,,,,,,,,,,,,,
-87.700387,41.939346,77,,,,,,,,,,,,,
-87.698354,41.961301,78,,,,,,,,,,,,,
-87.698739,41.97575,92,,,,,,,,,,,,,
-87.699166,41.981375,93,,,,,,,,,,,,,
-87.699335,41.98578,93,,,,,,,,,,,,,
-87.699405,41.988648,93,,,,,,,,,,,,,
-87.699644,41.995839,93,,,,,,,,,,,,,
-87.699864,42.008535,93,,,,,,,,,,,,,
-87.699813,42.010335,93,96,,,,,,,,,,,,
-87.699719,42.015767,93,,,,,,,,,,,,,
-87.699298,42.027256,93,206,,,,,,,,,,,,
-87.699352,42.030244,93,206,,,,,,,,,,,,
-87.69909,42.035577,93,206,,,,,,,,,,,,
-87.69908,42.048454,93,206,,,,,,,,,,,,
-87.69899,42.05027,205,206,,,,,,,,,,,,
-87.69899,42.051967,93,205,206,,,,,,,,,,,
-87.695706,41.779133,63,,,,,,,,,,,,,
-87.698941,41.793662,55,,,,,,,,,,,,,
-87.696388,41.801008,51,,,,,,,,,,,,,
-87.697346,41.81819,62,,,,,,,,,,,,,
-87.69513,41.83753,94,,,,,,,,,,,,,
-87.695314,41.849987,94,,,,,,,,,,,,,
-87.69537,41.852097,94,,,,,,,,,,,,,
-87.695853,41.861511,94,,,,,,,,,,,,,
-87.696285,41.877258,94,,,,,,,,,,,,,
-87.69611,41.877658,94,,,,,,,,,,,,,
-87.695955,41.877371,126,,,,,,,,,,,,,
-87.696922,41.895731,66,,,,,,,,,,,,,
-87.697141,41.909954,52,,,,,,,,,,,,,
-87.696947,41.911902,52,,,,,,,,,,,,,
-87.697238,41.921784,52,,,,,,,,,,,,,
-87.697496,41.924594,52,,,,,,,,,,,,,
-87.697277,41.922688,52,,,,,,,,,,,,,
-87.69709,41.92266,56,,,,,,,,,,,,,
-87.697485,41.930187,52,,,,,,,,,,,,,
-87.697714,41.932023,76,,,,,,,,,,,,,
-87.696191,41.95388,80,,,,,,,,,,,,,
-87.696152,41.968663,81,,,,,,,,,,,,,
-87.694077,41.968643,81,,,,,,,,,,,,,
-87.697346,41.997521,155,,,,,,,,,,,,,
-87.695068,42.008516,96,,,,,,,,,,,,,
-87.694894,42.00862,96,,,,,,,,,,,,,
-87.6955,42.064398,201,,,,,,,,,,,,,
-87.69495,41.749973,79,,,,,,,,,,,,,
-87.69314,41.770074,94,,,,,,,,,,,,,
-87.693104,41.771707,94,,,,,,,,,,,,,
-87.693356,41.773736,94,,,,,,,,,,,,,
-87.693478,41.779226,94,,,,,,,,,,,,,
-87.693327,41.779276,94,,,,,,,,,,,,,
-87.693573,41.791789,94,,,,,,,,,,,,,
-87.693894,41.793745,55,,,,,,,,,,,,,
-87.694655,41.820183,94,,,,,,,,,,,,,
-87.693286,41.859218,18,,,,,,,,,,,,,
-87.693527,41.866475,12,,,,,,,,,,,,,
-87.692309,41.881174,20,,,,,,,,,,,,,
-87.694255,41.893283,65,,,,,,,,,,,,,
-87.694158,41.89575,66,,,,,,,,,,,,,
-87.692171,41.917592,73,,,,,,,,,,,,,
-87.692374,41.924961,74,,,,,,,,,,,,,
-87.69027,41.932214,76,,,,,,,,,,,,,
-87.693167,41.939397,77,,,,,,,,,,,,,
-87.690445,41.939526,77,,,,,,,,,,,,,
-87.693488,41.942989,154,,,,,,,,,,,,,
-87.690508,41.946672,152,,,,,,,,,,,,,
-87.690971,41.953906,80,,,,,,,,,,,,,
-87.69355,41.968507,81,,,,,,,,,,,,,
-87.692026,41.975796,92,,,,,,,,,,,,,
-87.689745,41.988697,49B,,,,,,,,,,,,,
-87.689537,41.990825,49B,,,,,,,,,,,,,
-87.690234,42.005138,49B,,,,,,,,,,,,,
-87.692656,42.008528,96,,,,,,,,,,,,,
-87.690281,42.010976,49B,,,,,,,,,,,,,
-87.69209,42.048424,205,,,,,,,,,,,,,
-87.6893,42.064277,201,,,,,,,,,,,,,
-87.689955,41.706241,103,,,,,,,,,,,,,
-87.689563,41.735517,87,,,,,,,,,,,,,
-87.688758,41.750112,79,,,,,,,,,,,,,
-87.687916,41.764633,67,,,,,,,,,,,,,
-87.691042,41.786496,59,,,,,,,,,,,,,
-87.690373,41.852052,21,,,,,,,,,,,,,
-87.688714,41.851953,21,,,,,,,,,,,,,
-87.688741,41.881214,20,,,,,,,,,,,,,
-87.687999,41.889488,33,,,,,,,,,,,,,
-87.686821,41.890785,49,,,,,,,,,,,,,
-87.686572,41.890871,49,,,,,,,,,,,,,
-87.68929,41.902995,70,,,,,,,,,,,,,
-87.687113,41.9031,49,,,,,,,,,,,,,
-87.686934,41.904712,49,,,,,,,,,,,,,
-87.687778,41.925048,49,,,,,,,,,,,,,
-87.687254,41.93211,76,,,,,,,,,,,,,
-87.688485,41.939547,77,,,,,,,,,,,,,
-87.688165,41.937766,49,,,,,,,,,,,,,
-87.688341,41.945015,49,,,,,,,,,,,,,
-87.68852,41.946794,152,,,,,,,,,,,,,
-87.686166,41.95395,80,,,,,,,,,,,,,
-87.688442,41.957554,49,,,,,,,,,,,,,
-87.688556,41.959406,49,,,,,,,,,,,,,
-87.688561,41.966111,11,49B,,,,,,,,,,,,
-87.688903,41.972944,49,49B,,,,,,,,,,,,
-87.689015,41.976106,49,49B,,,,,,,,,,,,
-87.689336,41.977533,49,49B,,,,,,,,,,,,
-87.687323,42.03594,201,206,,,,,,,,,,,,
-87.687723,42.03771,201,206,,,,,,,,,,,,
-87.688713,42.048386,201,,,,,,,,,,,,,
-87.68661,42.047113,93,201,205,,,,,,,,,,,
-87.686375,41.70646,103,,,,,,,,,,,,,
-87.683344,41.766611,49,67,,,,,,,,,,,,
-87.683375,41.779295,63,,,,,,,,,,,,,
-87.686143,41.786582,59,,,,,,,,,,,,,
-87.683339,41.786453,59,,,,,,,,,,,,,
-87.684259,41.799418,49,,,,,,,,,,,,,
-87.683482,41.801183,51,,,,,,,,,,,,,
-87.686888,41.808449,47,94,,,,,,,,,,,,
-87.684068,41.823085,39,,,,,,,,,,,,,
-87.683912,41.822908,39,,,,,,,,,,,,,
-87.684825,41.826481,49,,,,,,,,,,,,,
-87.684731,41.826198,39,62,,,,,,,,,,,,
-87.684921,41.830177,49,,,,,,,,,,,,,
-87.685014,41.833899,49,,,,,,,,,,,,,
-87.68437,41.834857,49,,,,,,,,,,,,,
-87.685451,41.843342,49,,,,,,,,,,,,,
-87.684983,41.844908,60,,,,,,,,,,,,,
-87.685662,41.848484,49,,,,,,,,,,,,,
-87.685607,41.855606,49,,,,,,,,,,,,,
-87.685724,41.859818,49,,,,,,,,,,,,,
-87.685903,41.866476,49,157,,,,,,,,,,,,
-87.683161,41.867,12,,,,,,,,,,,,,
-87.683654,41.881131,20,,,,,,,,,,,,,
-87.684227,41.895865,66,,,,,,,,,,,,,
-87.684627,41.910437,72,,,,,,,,,,,,,
-87.68232,41.913595,56,,,,,,,,,,,,,
-87.683389,41.954197,80,,,,,,,,,,,,,
-87.683996,41.961492,11,,,,,,,,,,,,,
-87.685052,41.990506,84,,,,,,,,,,,,,
-87.682039,42.008918,96,,,,,,,,,,,,,
-87.684398,42.019552,97,201,206,,,,,,,,,,,
-87.683079,42.019399,97,201,206,,,,,,,,,,,
-87.682086,42.044229,N201,,,,,,,,,,,,,
-87.683465,42.064057,N201,,,,,,,,,,,,,
-87.681782,42.064189,201,,,,,,,,,,,,,
-87.680801,41.676899,49A,,,,,,,,,,,,,
-87.68087,41.679248,49A,,,,,,,,,,,,,
-87.681148,41.688272,49A,,,,,,,,,,,,,
-87.680925,41.691853,112,,,,,,,,,,,,,
-87.681153,41.695558,49A,,,,,,,,,,,,,
-87.681735,41.706078,49A,,,,,,,,,,,,,
-87.681557,41.708035,49A,,,,,,,,,,,,,
-87.682208,41.721163,48,49A,,,,,,,,,,,,
-87.680586,41.720857,95W,,,,,,,,,,,,,
-87.683031,41.753857,49,,,,,,,,,,,,,
-87.682903,41.755836,49,,,,,,,,,,,,,
-87.679677,41.768337,67,,,,,,,,,,,,,
-87.681169,41.779159,63,,,,,,,,,,,,,
-87.681127,41.78647,59,,,,,,,,,,,,,
-87.680817,41.793412,55,,,,,,,,,,,,,
-87.681589,41.801165,51,,,,,,,,,,,,,
-87.682554,41.8231,39,,,,,,,,,,,,,
-87.681079,41.828769,35,,,,,,,,,,,,,
-87.682539,41.830382,35,,,,,,,,,,,,,
-87.680499,41.830393,35,,,,,,,,,,,,,
-87.680847,41.846671,60,,,,,,,,,,,,,
-87.680896,41.869159,157,,,,,,,,,,,,,
-87.681871,41.881296,20,,,,,,,,,,,,,
-87.678923,41.881337,20,,,,,,,,,,,,,
-87.679845,41.903095,70,,,,,,,,,,,,,
-87.68004,41.910354,72,,,,,,,,,,,,,
-87.680829,41.912616,56,,,,,,,,,,,,,
-87.679781,41.932281,76,,,,,,,,,,,,,
-87.678559,41.932324,76,,,,,,,,,,,,,
-87.680919,41.939455,77,,,,,,,,,,,,,
-87.678572,41.945114,50,,,,,,,,,,,,,
-87.678427,41.944948,50,,,,,,,,,,,,,
-87.678618,41.946771,152,,,,,,,,,,,,,
-87.678579,41.954275,80,,,,,,,,,,,,,
-87.678857,41.961348,50,,,,,,,,,,,,,
-87.679464,41.968841,81,,,,,,,,,,,,,
-87.679688,41.990594,84,,,,,,,,,,,,,
-87.680168,42.00883,96,,,,,,,,,,,,,
-87.680049,42.008916,96,,,,,,,,,,,,,
-87.679222,42.034227,N201,205,,,,,,,,,,,,
-87.679678,42.046311,201,205,,,,,,,,,,,,
-87.680145,41.657313,49A,,,,,,,,,,,,,
-87.677356,41.720889,95W,,,,,,,,,,,,,
-87.677994,41.793968,55,,,,,,,,,,,,,
-87.677859,41.793477,55,,,,,,,,,,,,,
-87.676973,41.801129,51,,,,,,,,,,,,,
-87.676824,41.801284,51,,,,,,,,,,,,,
-87.677219,41.808428,47,48,,,,,,,,,,,,
-87.676963,41.808578,47,48,,,,,,,,,,,,
-87.677543,41.822996,39,,,,,,,,,,,,,
-87.675115,41.830444,35,,,,,,,,,,,,,
-87.675298,41.833939,50,,,,,,,,,,,,,
-87.675492,41.844776,50,,,,,,,,,,,,,
-87.678042,41.847749,60,,,,,,,,,,,,,
-87.675655,41.848832,50,,,,,,,,,,,,,
-87.675869,41.85772,18,,,,,,,,,,,,,
-87.676481,41.869033,12,,,,,,,,,,,,,
-87.675953,41.866935,12,,,,,,,,,,,,,
-87.676642,41.875137,50,126,,,,,,,,,,,,
-87.676321,41.874109,7,126,,,,,,,,,,,,
-87.676314,41.872637,50,,,,,,,,,,,,,
-87.674024,41.87744,126,,,,,,,,,,,,,
-87.676493,41.878936,50,,,,,,,,,,,,,
-87.676777,41.882935,50,,,,,,,,,,,,,
-87.677021,41.89076,65,,,,,,,,,,,,,
-87.674632,41.903333,70,,,,,,,,,,,,,
-87.67746,41.908299,50,,,,,,,,,,,,,
-87.674866,41.908796,56,,,,,,,,,,,,,
-87.677626,41.914796,50,,,,,,,,,,,,,
-87.673492,41.932264,76,,,,,,,,,,,,,
-87.673769,41.939691,77,,,,,,,,,,,,,
-87.676223,41.946833,152,,,,,,,,,,,,,
-87.675156,41.948817,11,,,,,,,,,,,,,
-87.674071,41.968904,81,,,,,,,,,,,,,
-87.673726,42.007561,22,,,,,,,,,,,,,
-87.675861,42.009001,96,,,,,,,,,,,,,
-87.674752,42.013662,22,,,,,,,,,,,,,
-87.672865,42.017267,147,151,,,,,,,,,,,,
-87.676325,42.019185,22,201,205,206,,,,,,,,,,
-87.67523,41.677242,119,,,,,,,,,,,,,
-87.674452,41.706452,103,,,,,,,,,,,,,
-87.672935,41.739346,48,,,,,,,,,,,,,
-87.673226,41.750095,48,,,,,,,,,,,,,
-87.673638,41.764907,48,,,,,,,,,,,,,
-87.673499,41.766592,48,,,,,,,,,,,,,
-87.673994,41.779436,48,,,,,,,,,,,,,
-87.673811,41.779188,48,,,,,,,,,,,,,
-87.67158,41.77927,63,,,,,,,,,,,,,
-87.671348,41.779403,63,,,,,,,,,,,,,
-87.673916,41.784674,48,,,,,,,,,,,,,
-87.674244,41.786564,59,,,,,,,,,,,,,
-87.6744,41.793993,48,,,,,,,,,,,,,
-87.674178,41.795657,48,,,,,,,,,,,,,
-87.674365,41.801125,48,,,,,,,,,,,,,
-87.67437,41.799324,48,,,,,,,,,,,,,
-87.674548,41.806645,48,,,,,,,,,,,,,
-87.672057,41.80858,47,,,,,,,,,,,,,
-87.670619,41.830508,35,,,,,,,,,,,,,
-87.673897,41.832803,62,,,,,,,,,,,,,
-87.670931,41.857787,18,,,,,,,,,,,,,
-87.671334,41.874059,126,,,,,,,,,,,,,
-87.672631,41.917911,73,,,,,,,,,,,,,
-87.671338,41.915997,73,,,,,,,,,,,,,
-87.672791,41.925027,74,,,,,,,,,,,,,
-87.670834,41.932398,76,,,,,,,,,,,,,
-87.670752,41.932309,76,,,,,,,,,,,,,
-87.671204,41.947022,152,,,,,,,,,,,,,
-87.672188,41.961595,78,,,,,,,,,,,,,
-87.669192,41.968804,81,,,,,,,,,,,,,
-87.672151,41.97607,50,92,,,,,,,,,,,,
-87.669863,41.981756,50,,,,,,,,,,,,,
-87.66945,41.986041,22,,,,,,,,,,,,,
-87.66908,41.985357,22,,,,,,,,,,,,,
-87.670016,41.988312,22,,,,,,,,,,,,,
-87.66965,41.988121,22,,,,,,,,,,,,,
-87.670295,41.994519,22,,,,,,,,,,,,,
-87.670252,41.992956,22,,,,,,,,,,,,,
-87.669323,42.019312,147,151,,,,,,,,,,,,
-87.671572,41.677414,119,,,,,,,,,,,,,
-87.669227,41.721237,95W,,,,,,,,,,,,,
-87.668477,41.750363,79,,,,,,,,,,,,,
-87.670709,41.759267,75,,,,,,,,,,,,,
-87.669601,41.793997,55,,,,,,,,,,,,,
-87.669691,41.801203,51,,,,,,,,,,,,,
-87.669511,41.808504,47,,,,,,,,,,,,,
-87.666237,41.86668,9,,,,,,,,,,,,,
-87.666432,41.875087,9,126,,,,,,,,,,,,
-87.666368,41.874276,7,,,,,,,,,,,,,
-87.667,41.881395,20,,,,,,,,,,,,,
-87.666567,41.881523,20,,,,,,,,,,,,,
-87.666772,41.88522,9,,,,,,,,,,,,,
-87.669407,41.895952,66,,,,,,,,,,,,,
-87.667429,41.895909,9,,,,,,,,,,,,,
-87.667079,41.896151,66,,,,,,,,,,,,,
-87.667517,41.899533,9,,,,,,,,,,,,,
-87.665457,41.902796,56,,,,,,,,,,,,,
-87.66754,41.910793,9,,,,,,,,,,,,,
-87.668537,41.925228,74,,,,,,,,,,,,,
-87.66587,41.932377,76,,,,,,,,,,,,,
-87.66853,41.934212,9,,,,,,,,,,,,,
-87.66845,41.93596,9,,,,,,,,,,,,,
-87.668529,41.93946,9,,,,,,,,,,,,,
-87.668439,41.937755,9,,,,,,,,,,,,,
-87.668584,41.941693,9,,,,,,,,,,,,,
-87.668707,41.946893,9,,,,,,,,,,,,,
-87.668926,41.95238,9,,,,,,,,,,,,,
-87.66888,41.950554,9,,,,,,,,,,,,,
-87.668916,41.954186,9,,,,,,,,,,,,,
-87.666951,41.966989,22,,,,,,,,,,,,,
-87.667756,41.971777,22,,,,,,,,,,,,,
-87.66814,41.977943,22,,,,,,,,,,,,,
-87.668072,42.009182,96,,,,,,,,,,,,,
-87.665651,42.018377,147,151,,,,,,,,,,,,
-87.666544,41.686617,111,,,,,,,,,,,,,
-87.667016,41.706658,103,,,,,,,,,,,,,
-87.66435,41.706703,103,,,,,,,,,,,,,
-87.665365,41.73586,87,,,,,,,,,,,,,
-87.663311,41.741327,9,,,,,,,,,,,,,
-87.663074,41.741151,9,,,,,,,,,,,,,
-87.663188,41.744756,9,,,,,,,,,,,,,
-87.663102,41.742932,9,,,,,,,,,,,,,
-87.663236,41.750425,79,169,,,,,,,,,,,,
-87.666105,41.759344,75,,,,,,,,,,,,,
-87.664012,41.768357,9,,,,,,,,,,,,,
-87.663592,41.768491,67,,,,,,,,,,,,,
-87.66385,41.779413,63,,,,,,,,,,,,,
-87.664177,41.781203,9,,,,,,,,,,,,,
-87.664517,41.788603,9,,,,,,,,,,,,,
-87.664633,41.790456,9,,,,,,,,,,,,,
-87.664342,41.790253,9,,,,,,,,,,,,,
-87.664884,41.794074,55,,,,,,,,,,,,,
-87.664749,41.805071,9,,,,,,,,,,,,,
-87.664837,41.809001,9,,,,,,,,,,,,,
-87.665552,41.825119,9,,,,,,,,,,,,,
-87.665421,41.830386,9,,,,,,,,,,,,,
-87.665692,41.832378,9,,,,,,,,,,,,,
-87.665823,41.835651,9,,,,,,,,,,,,,
-87.665942,41.840952,9,,,,,,,,,,,,,
-87.665702,41.843253,9,,,,,,,,,,,,,
-87.665683,41.841536,9,,,,,,,,,,,,,
-87.663501,41.852451,21,60,,,,,,,,,,,,
-87.663874,41.857786,18,,,,,,,,,,,,,
-87.664259,41.869248,157,,,,,,,,,,,,,
-87.6621,41.891081,65,,,,,,,,,,,,,
-87.662761,41.900825,56,,,,,,,,,,,,,
-87.662216,41.900829,56,,,,,,,,,,,,,
-87.663613,41.903297,70,,,,,,,,,,,,,
-87.662523,41.91077,N9,72,,,,,,,,,,,,
-87.663648,41.932564,76,,,,,,,,,,,,,
-87.661709,41.947055,152,,,,,,,,,,,,,
-87.663929,41.957312,9,22,,,,,,,,,,,,
-87.660822,41.965293,78,145,148,,,,,,,,,,,
